id,dialogue,summary
96ce720c,"David: my comp wont turn on rn
Support: can u try pressing the power button for 30 sec?
David: already tried that
Support: ok whats the model num of ur comp?
David: ummm idk
Support: check the back or bottom of the comp",David's computer won't turn on and tech support is trying to help him diagnose the problem.
d103de0b,"Emily: which phone do u think is better? iphone or samsung?
Matt: idk i like ios better tho
Emily: yeah me too but samsung has better cam quality
Matt: that's true
Emily: ugh i dont know what to do
Matt: lol get both",Emily is comparing the iPhone and Samsung phones and Matt is sharing his opinion on the matter.
6065a401,"Sarah: has anyone seen my dog?!?!
John: no havent seen him
Sarah: he's a golden retriever named max
John: ill keep an eye out
Sarah: tysm
John: no prob",Sarah's dog is lost in the neighborhood and John is offering to help her find him.
8ec411ac,"Jen: im done with him
Tom: whats going on?
Jen: he's just so annoying
Tom: lol what did he do now?
Jen: idts even worth talking about
Tom: ok well if u need to vent im here",Jen is going through a breakup and Tom is offering his support.
0970ef52,"Chris: study group for math tmrw?
Rachel: yeah im in
Chris: cool 3 pm at the lib?
Rachel: sounds good to me
Chris: k see u then",Chris is organizing a study group for math and Rachel is joining.
97b43388,"Kevin: did u do the homework for english?
Olivia: yeah got it done last night
Kevin: nice i still need to finish it
Olivia: u should get on that bc its due soon
Kevin: lol i know",Kevin and Olivia are discussing their homework for English class.
f9ed238b,"Amanda: whats the plan for the family reunion?
Michael: idk didnt talk to mom yet
Amanda: we should get a headcount for the hotel
Michael: yeah good idea
Amanda: ill call mom l8r",Amanda and Michael are discussing the logistics of their upcoming family reunion.
ffea55d4,"Julia: u wont believe what happened at work today
Ryan: try me
Julia: so john and emily got into a fight
Ryan: lol what about?
Julia: idk but it was pretty intense",Julia is gossiping with Ryan about a fight that happened at work between John and Emily.
28d7fc7b,"Alex: my wifi isnt working
Support: can u restart ur router?
Alex: already tried that
Support: ok what's ur ip address?
Alex: ummm how do i find that?
Support: check ur router or go to whatsmyip.com",Alex is having trouble with his WiFi and tech support is trying to help him troubleshoot the issue.
e4b5f366,"Alex: hey whats up
Samantha: nm u?
Alex: i was thinkin we shd throw a surprise party for john
Samantha: omg yess!! when were u thinkin?
Alex: this weekend?
Samantha: lol ok thats rushed but ok",A and B are planning a surprise party for their friend John.
3792ef20,"Emily: hey i need a gift for my sis
David: whats the occasion?
Emily: her bday
David: how much u wanna spend?
Emily: idk like 20 bucks?
David: ok ill find somethin",A is looking for a gift for her sister's birthday and B is helping her find one.
398736aa,"Liam: have u seen the new iphone?
Noah: yeah i just got it
Liam: how is it?
Noah: its ok i like the new samsung better
Liam: really? why?
Noah: the camera is way better",A and B are comparing the new iPhone and Samsung phones.
16c73ce9,"Mia: ugh i lost my keys
Ethan: lol whats new?
Mia: shut up this is serious
Ethan: ok ok have u checked ur room?
Mia: yeah i already did",A has lost her keys and B is trying to help her find them.
220b1fa5,"Jackson: dude i cant find my wallet
Ava: omg thats like the 5th time this month
Jackson: idts its not funny
Ava: lol ok ok ill help u look",A has lost his wallet again and B is teasing him about it.
cf0f767c,"Sophia: hey do u have a good recipe for chicken parmesan?
Julian: yeah i can give u mine
Sophia: ok whats in it?
Julian: um lets see... breadcrumbs, cheese, sauce...
Sophia: k sounds good",A is asking B for a recipe for chicken parmesan and B is sharing it with her.
3431489f,"Aiden: hey wen r u free for yoga?
Lily: hmm how bout wednesday?
Aiden: ok thats perfect
Lily: k ill meet u at the studio at 6",A and B are scheduling a yoga class together.
08b90b61,"Elijah: ugh my computer wont turn on
Caleb: lol whats wrong now?
Elijah: idts its serious
Caleb: ok ok ill come take a look
Elijah: k thx",A is having tech issues with his computer and B is offering to help him.
6016c3fc,"Isabella: i dont think we shd be together anymore
Gabriel: whats wrong?
Isabella: i just dont feel it anymore
Gabriel: ok... i understand",A is breaking up with B and explaining her reasons.
18f186f7,"Ruby: ugh our roommate is so loud
Hannah: ik i know
Ruby: can we talk to him?
Hannah: yeah i guess we shd
Ruby: k ill go talk to him rn",A and B are discussing their noisy roommate and deciding what to do about it.
7cc60c29,"Alex: hey can u help me assemble this furniture rn?
Sam: lol what's wrong can't u do it urself
Alex: idk man the instructions are so confusing
Sam: ok ok i'll come over	
Sam: btw which furniture is it
Alex: it's a desk from ikea
Sam: ugh those things are a nightmare to assemble",A asks B for help with assembling a desk from IKEA because the instructions are confusing.
0627ebdf,"Mia: hey wyd tmrw night?
Mike: idk u?
Mia: i was thinking we could go out for dinner and a movie
Mike: that sounds cool
Mia: or we could just stay in and watch netflix
Mike: yeah that sounds better","A and B discuss plans for a date night, considering options like dinner and a movie or staying in to watch Netflix."
e259255f,"Emily: guys my dog is lost!!
David: what? how did that happen
Emily: i don't know i think he slipped out of the house when i was walking him
David: ok stay calm we'll find him
Emily: i've been looking everywhere but i haven't seen him
David: let's put up some posters around the neighborhood","A's dog is lost, and B tries to help A stay calm and come up with a plan to find the dog, including putting up posters around the neighborhood."
38c8f457,"Ben: dude can u please keep it down?
Chris: what's wrong?
Ben: some of us are trying to sleep
Chris: oh sorry i didn't realize it was that late
Ben: it's 2am
Chris: lol i'm sorry
Ben: just try to be more considerate next time","A asks B to keep the noise down because it's late and A is trying to sleep, and B apologizes and promises to be more considerate."
4901881c,"Sarah: hey can i ask u a favor?
Tom: what's up?
Sarah: i need a ride to the airport tomorrow
Tom: when do u need to be there?
Sarah: my flight is at 5pm
Tom: yeah i can take u","A asks B for a favor, which is a ride to the airport the next day, and B agrees to help."
1e65032f,"Jack: hey have u tried that new recipe for chicken parmesan?
Lily: yeah i made it last night
Jack: how was it?
Lily: it was really good
Jack: cool i'll have to try it
Lily: yeah u should i can send u the recipe","A and B discuss a recipe for chicken parmesan, and B shares their positive experience with the recipe and offers to send it to A."
11a99d32,"Ryan: ugh i lost my keys and wallet
Eric: what?
Ryan: i had them like an hour ago and now they're gone
Eric: that's so annoying
Ryan: i know i have no idea what i did with them
Eric: did u check the usual places?","A loses their keys and wallet and is frustrated, and B tries to help A think of where they might have put them."
504ccb21,"Olivia: omg did u see that game last night?
Austin: yeah i was screaming at the tv
Olivia: lol me too
Austin: what a comeback
Olivia: i know i didn't think they were gonna win","A and B react to a sports game they both watched, expressing their excitement and surprise at the outcome."
de548163,"Sofia: hey i need to talk to u about us
Jackson: what's going on?
Sofia: i don't think this is working out
Jackson: what do u mean?
Sofia: i just don't feel the same way anymore
Jackson: ok i understand","A initiates a conversation with B about ending their relationship, citing a loss of feelings, and B listens and accepts the decision."
3fd90e90,"Julian: hey have u seen the new iPhone?
Ethan: yeah i just got it
Julian: how is it?
Ethan: it's really cool
Julian: what's the camera like?
Ethan: it's amazing
Julian: ok i think i'm gonna get it","A asks B about their experience with the new iPhone, specifically about the camera, and B shares their positive opinion, influencing A's decision to buy the phone."
1af786a0,"Samantha: hey whats the diff between the new iphone and samsung
Samantha: im thinking of upgrading
Olivia: ive had both and honestly the camera on the samsung is way better
Olivia: but iphones are more user friendly imo
Samantha: k thats good to know ty
Olivia: np",Samantha is considering upgrading her phone and seeks Olivia's advice on the differences between the new iPhone and Samsung.
513e0a8e,"Alex: hey wut r u doin 2nite
Mia: idk wut about u
Alex: i was thinkin we cld go out
Mia: thats sounds fun wut did u have in mind
Alex: maybe dinner and a movie
Mia: or we cld go to that new arcade that just opened",Alex and Mia are discussing ideas for a date night.
145b3c68,"Jackson: hey my comp wont turn on
Ethan: try unplugging it and plugging it back in
Jackson: didnt work
Ethan: ok whats the error message say
Jackson: it just says no signal
Ethan: k ill come over and take a look",Jackson is experiencing technical difficulties with his computer and Ethan is trying to help him troubleshoot.
6994112f,"Ava: ugh i cant get this bookshelf to assemble
Liam: lol wut piece r u on
Ava: umm im not even sure
Liam: send me a pic and ill walk u thru it
Ava: k thx
Liam: np",Ava is having trouble assembling a bookshelf and Liam is offering to help her.
ad0860ff,"Julian: hey sorry im runnin late
Sofia: k how long til u get here
Julian: maybe 20 mins
Sofia: ok thats fine
Julian: traffic is a nightmare rn","Julian is running late and apologizes to Sofia, estimating his arrival time to be 20 minutes."
b4b1a49d,"Riley: omg did u hear about john and emily
Riley: they got into a fight at the office
Aiden: no way wut happened
Riley: idk all i know is they werent speaking to each other
Aiden: lol drama",Riley and Aiden are discussing workplace gossip about John and Emily's argument.
d8a90b6f,"Gabriel: so whats the diff between the new google pixel and oneplus
Gabriel: im thinkin of switchin from apple
Caleb: oneplus has a way better battery life
Caleb: but pixel has a better camera
Gabriel: k ill def look into it",Gabriel is considering switching from Apple and asks Caleb about the differences between the new Google Pixel and OnePlus.
a02cc072,"Brianna: hey can u do me a favor
Brianna: can u pick up my dry cleaning
Chris: yeah np wut time do i need to get it
Brianna: anytime b4 5 pm
Chris: k got it","Brianna asks Chris for a favor, requesting that he pick up her dry cleaning before 5 pm."
74955ed7,"Evelyn: hey im not feelin too good
Evelyn: think i might be comin down w/ somethin
Landon: aw sorry to hear that
Landon: do u need me to get u any meds
Evelyn: yeah that wld be great thx",Evelyn is feeling unwell and Landon offers to get her medication.
22162870,"Logan: hey we need to plan a surprise party for sarahs bday
Logan: shes gonna be 30
Maya: omg thats a big one
Maya: wut did u have in mind
Logan: maybe a dinner party or somethin
Maya: or we cld do a big bash w/ all her friends",Logan and Maya are planning a surprise party for Sarah's 30th birthday.
64350a42,"Jordan: omg did u see that game last nite??
Samantha: yeah i know!! i cant believe they lost
Jordan: i was on the edge of my seat the whole time
Samantha: lol me too!! what a comeback tho",A and B discuss their reaction to a sports match
fa25172b,"Emily: hey wanna go on a road trip this weekend?
Matt: where were u thinkin?
Emily: maybe the beach?
Matt: sounds good to me!! when were u thinkin of leavin?
Emily: how about sat morn?",A and B plan a weekend road trip to the beach
cb270346,"David: hey have u ever made those chocolate chip cookies from that one blog?
Rachel: yeah i love those!!
David: do u have the recipe?
Rachel: yeah i can send it to u
David: thx so much!!",A asks B for a recipe and B agrees to share it
175898f6,"Chris: hey man can i borrow some cash?
Ryan: how much do u need?
Chris: like 20 bucks?
Ryan: yeah thats fine
Chris: thx so much i owe u one",A borrows money from B
0b8441ef,"Ava: ugh my car wont start
Ethan: what's wrong with it?
Ava: idk i just got in and it wont turn over
Ethan: maybe its the battery?
Ava: yeah maybe u can take a look?",A has car trouble and asks B for help
0843e661,"Julia: hey sorry but i dont think i can make it 2nite
Mike: whats wrong?
Julia: just not feelin well
Mike: ok no worries get better soon
Julia: thx",A cancels plans with B due to illness
a053c4b6,"Liam: hey have u seen my keys?
Noah: no havent seen them
Liam: ugh i cant find my wallet either
Noah: lol maybe u should clean ur room
Liam: shut up",A loses their keys and wallet
d3ec3a2c,"Gabriella: hey need some help assemblin this furniture
Jackson: what's the problem?
Gabriella: idk i just cant seem to get it right
Jackson: lol ok i'll come over and take a look
Gabriella: thx so much",A asks B for help with assembling furniture
05d8926f,"Brianna: hey can i borrow some money?
Dylan: how much do u need?
Brianna: just enough to cover rent
Dylan: ok but u have to pay me back soon
Brianna: i will i promise",A borrows money from B to pay rent
c5db6cf5,"Sophia: so what did they offer u?
Alexander: 50k
Sophia: thats not enough u should ask for more
Alexander: yeah i was thinkin 60k
Sophia: yeah go for it u deserve it",A and B discuss negotiating a salary
aec8d792,"Mike: hey just got my new headset and its defected
Samantha: aw man thats sucks whats wrong with it?
Mike: the mic isnt working
Samantha: u should return it ASAP
Mike: yeah ill go to the store tmrw
Samantha: dont 4get to bring the receipt",Mike's new headset is defective and he plans to return it to the store tomorrow.
3e68f8ca,"Emily: hey can u do me a favor?
Matt: whats up?
Emily: can u pick me up from the airport tmrw?
Matt: what time?
Emily: my flight lands at 5 pm
Matt: k ill be there",Emily asks Matt for a favor to pick her up from the airport tomorrow.
3a1c8bf6,"Chris: hey guys wanna go on a road trip this weekend?
Rachel: where to?
Chris: how about the beach?
Rachel: sounds good to me
Tom: im in
Chris: awesome ill book a hotel room",Chris suggests a road trip to the beach for the weekend and his friends agree to join.
7e355bde,"David: hey i think we need to talk
Sarah: whats up?
David: i dont think this is working out
Sarah: u mean us?
David: yeah
Sarah: i had a feeling",David initiates a conversation with Sarah about ending their relationship.
453db1a0,"Olivia: who's down for a road trip this weekend?
Jackson: i am
Olivia: where should we go?
Jackson: how about the mountains?
Olivia: sounds good to me
Sophia: can i come too?",Olivia suggests a road trip for the weekend and her friends discuss the destination.
8fd05d64,"Ava: just got the new iPhone
Liam: how is it?
Ava: its ok i dont see much difference from the old one
Liam: yeah i was thinking of getting the new samsung
Ava: i heard its really good
Liam: do u think its worth it?",Ava and Liam discuss their opinions on the new iPhone and Samsung phones.
41b6b950,"Julian: hey can i borrow some money?
Gabriella: how much?
Julian: like 20 bucks
Gabriella: whats it for?
Julian: i need to buy a new book for class
Gabriella: k ill lend it to u",Julian asks Gabriella for a loan of $20 to buy a new book for class.
0053a0d0,"Ethan: whats for dinner?
Mia: idk whats in the fridge?
Ethan: dont think we have much
Mia: we should go grocery shopping
Ethan: yeah lets go now",Ethan and Mia discuss what to have for dinner and decide to go grocery shopping.
80624726,"Isabella: who's up for a road trip this weekend?
Noah: i am
Isabella: where do u want to go?
Noah: how about the city?
Isabella: sounds good to me
Elijah: can we go to an amusement park?",Isabella suggests a road trip for the weekend and her friends discuss the destination and activities.
053c05bf,"Benjamin: hey i just got a job offer
Alexander: congrats!
Benjamin: thanks but im not sure about the salary
Alexander: how much are they offering?
Benjamin: 40k
Alexander: u should ask for more
Benjamin: yeah ill try to negotiate",Benjamin shares his job offer with Alexander and they discuss the salary and negotiation.
73b47bc4,"Sara: hey, have u seen my cat anywhere??
Tom: no, sorry! where did u last see her?
Sara: idk, i think she might have gone out thru the window
Tom: lol what a wild child
Sara: omg i'm so worried, i need to find her ASAP
Tom: dont worry, we'll find her! let's put up some posters around the neighborhood",Sara lost her cat and is looking for help to find it with Tom's assistance.
3db0585c,"Mike: hey, did u buy milk?
Emily: no, i thought u were gonna get it
Mike: oh, i totally forgot
Emily: lol nice job, now we have to go to the store again
Mike: sorry! do u want me to go now?
Emily: yeah, can u also get some eggs and bread?",Mike and Emily are discussing their grocery shopping and realizing they need to go to the store again.
6abdd965,"David: hey, have u booked those flights yet?
Sarah: yeah, i just did! we got a pretty good deal
David: nice! how much were they?
Sarah: $200 each, not bad right?
David: thats awesome, i was expecting it to be way more expensive
Sarah: yeah me too, gotta love offseason travel",David and Sarah are booking flight tickets and discussing the cost.
4cb66763,"James: so, what did they offer u?
Rachel: $50k a year, but i was thinking more like $60k
James: yeah, thats a pretty big difference
Rachel: i know, i'm thinking of negotiating
James: u should def do that, u're worth way more than $50k
Rachel: thanks james, i'll try my best",Rachel is discussing a job offer with James and considering negotiating the salary.
7862ddea,"Chris: hey, somethings come up and i wont be able to make it tonight
Matt: aw, thats a bummer! what happened?
Chris: just some family stuff, sorry for the last minute notice
Matt: its alright, these things happen
Chris: yeah, i feel terrible for canceling on u
Matt: dont worry about it, lets reschedule soon",Chris is canceling plans with Matt due to unforeseen family issues.
ee1ddaa2,"Alex: omg, have u played the new game yet?
Ben: yeah, i just started it! its so sick
Alex: right?! i'm already on level 5
Ben: nice! i'm still on level 3, been getting my butt kicked
Alex: lol same, some of these levels are crazy hard
Ben: ugh, tell me about it",Alex and Ben are discussing their experience with a new video game.
c6078d89,"Olivia: hey, wanna go on a road trip this weekend?
Jackson: sounds like a blast! where were u thinking of going?
Olivia: maybe the beach or the mountains?
Jackson: hmm, thats a tough choice... how about we do both?
Olivia: lol thats a great idea! we can stop at the beach on the way to the mountains",Olivia and Jackson are planning a weekend road trip to the beach and the mountains.
d3eca13b,"Ava: have u seen the latest episode of stranger things?
Liam: yeah, i just binged the whole season
Ava: what did u think of it?
Liam: it was so good! the ending was crazy
Ava: i know, right?! i didnt see that coming
Liam: yeah, the writers are geniuses
Ava: ugh, now we have to wait a whole year for the next season",Ava and Liam are discussing the latest season of Stranger Things.
b2130fb0,"Samantha: omg, have u heard about the drama that went down at the office?
John: no, what happened?
Samantha: apparently, two of our coworkers got into a fight
John: what?! thats crazy
Samantha: i know, right?! now everyone's talking about it
John: ugh, i hate office gossip",Samantha and John are discussing some workplace gossip about a fight between coworkers.
793783ca,"Mia: hey, wanna go on a road trip with me this weekend?
Noah: yeah, that sounds awesome! where were u thinking of going?
Mia: maybe we can drive up to the lake?
Noah: sounds like a plan! we can stop at some hiking trails on the way
Mia: perfect! i've been wanting to go hiking for ages
Noah: cool, lets make a playlist for the road",Mia and Noah are planning a weekend road trip to the lake and discussing their itinerary.
64e3d40d,"Emily: hey do u have a good recipe for chicken parmesan??
Sarah: omg yes!!
Sarah: u need breadcrumbs, eggs, and marinara sauce
Emily: kewl whats the best way to bread them?
Sarah: idk lol just dip in eggs and then breadcrumbs
Emily: sounds good tnxs!",Emily and Sarah exchange a recipe for chicken parmesan.
eeba9607,"Jen: hey my code isnt working rn
Mike: whats the error msg?
Jen: it says syntax error on line 5
Mike: can u send me the code?
Jen: k
Mike: lol u forgot a semicolon",Jen and Mike work together to debug Jen's code.
3c4826ba,"Tom: hey has anyone seen my dog max?
Lily: no havent seen him
Tom: hes a golden retriever
Lily: ill keep an eye out
Tom: tnxs so much!
Lily: no prob","Tom asks his neighbors if they have seen his lost dog, Max."
9ec01020,"Sam: hey do u have any tips for a job interview?
Ben: yeah dress nice and be on time
Sam: lol ok got it
Ben: also be ready to talk about ur strengths and weaknesses
Sam: kewl tnxs!",Ben gives Sam advice on how to prepare for a job interview.
8c9103fd,"Ava: hey whats a good gift for my bff?
Isabella: idk whats her style?
Ava: shes into fashion
Isabella: oh ok get her a scarf or somethin
Ava: thats a great idea tnxs!",Ava and Isabella discuss gift ideas for Ava's best friend.
1b395154,"Oliver: ugh i cant assemble this desk
Noah: lol whats wrong?
Oliver: the instructions are so confusing
Noah: let me take a look
Noah: ok i think i see the problem
Oliver: tnxs so much!",Noah helps Oliver assemble a desk.
240cb390,"Mia: hey do u need anything from the store?
Chris: yeah can u get milk?
Mia: k
Chris: and dont forget to get eggs
Mia: got it",Mia and Chris make a grocery list.
08869930,"David: hey my wifi isnt working
Tech Support: sorry to hear that can u restart ur router?
David: ok
Tech Support: did that work?
David: yeah it did tnxs!",David gets help from tech support to fix his Wi-Fi issue.
1cd61b1a,"Sofia: hey have u seen the new iphone?
Jackson: yeah its so cool
Sofia: is it better than the samsung?
Jackson: idk lol i think theyre both good
Sofia: ok ill have to check them out",Sofia and Jackson compare the new iPhone and Samsung phones.
0ade4cbf,"Julian: hey can u pls keep it down?
Ryan: sorry whats wrong?
Julian: i have an early meeting tmrw
Ryan: ok sorry about that
Julian: tnxs","Julian asks his roommate, Ryan, to keep the noise down."
bf24c02f,"Samantha: hey can u pls keep the noise down?? i have work early tmrw
Michelle: sorry sam didnt realize u were still awake
Samantha: yeah been trying to sleep for hrs but ur music is pretty loud
Michelle: k ill turn it down",Samantha complains to her neighbor Michelle about the noise and asks her to keep it down.
cdce3fc2,"Tom: hey have u booked those flight tix yet?
Liam: nah not yet was gonna do it rn
Tom: dont 4get to use my referral link
Liam: will do thx
Tom: and dont 4get to book the hotel too
Liam: got it",Tom reminds Liam to book their flight tickets and to use his referral link.
fda40386,"Emily: omg have u seen my dog?? hes been missing since last nite
David: no havent seen him whats his name?
Emily: max hes a golden retriever
David: ill keep an eye out
Emily: thx so much","Emily asks David if he has seen her missing dog Max, and David agrees to keep an eye out."
815976f9,"Jessica: lol what a match!! did u see that goal?
Mike: yessss i know!! i lost my voice screaming
Jessica: same lol my throat hurts
Mike: worth it tho","Jessica and Mike react to a sports match, excitedly discussing a goal and how it affected them."
3bbae265,"Sarah: found a dog in my backyard!! hes a cute little thing
Chris: omg thats max!! emily has been looking everywhere 4 him
Sarah: yeah i was wondering who he belonged to
Chris: ill call emily and let her know","Sarah finds a dog in her backyard and Chris identifies it as Max, the dog Emily has been looking for."
85790e74,"Rachel: ugh can u pls do the dishes?? u never help out
Alex: sorry didnt realize it was my turn
Rachel: its always ur turn lol
Alex: k ill do them rn",Rachel complains to her roommate Alex about not doing the dishes and Alex apologizes and agrees to do them.
d22495a7,"James: noooo i think i lost my keys and wallet
Olivia: omg thats awful!! do u need me to drive u anywhere?
James: yeah that would be great thx
Olivia: k ill be right there",James loses his keys and wallet and Olivia offers to drive him wherever he needs to go.
653c9fde,"Ben: hey guys whats the plan 4 our study group this wk?
Maya: idk yet was thinking we could meet up wed
Ben: sounds good 2 me
Maya: k ill send out a group msg",Ben asks about the plan for their study group and Maya suggests meeting up on Wednesday.
3e471fea,"Kevin: wooo we won!! did u see that game?
Emily: yessss i know!! i was on the edge of my seat
Kevin: same lol my heart was racing
Emily: so proud of our team","Kevin and Emily react to a sports match, excitedly discussing their team's win."
5841163f,"Ava: hey so i got the job offer but im not sure about the salary
Ethan: congrats!! whats the offer?
Ava: 50k
Ethan: thats a bit low dont u think?
Ava: yeah im thinking of negotiating
Ethan: u should def do that",Ava gets a job offer but is unsure about the salary and Ethan advises her to negotiate for a higher salary.
072e381e,"Sam: OMG did u see that game last nite??
Mike: yessss what a comeback!!!!
Sam: i know rn i'm still hyped
Mike: lol me too bc that last goal was insane","Sam and Mike are excitedly discussing a sports match they watched, reacting to a comeback and a last goal."
d4bfaeaa,"Alex: just got to the next level on dark souls
Jessica: nice!!! i'm still stuck on the boss fight
Alex: lol try using the sword instead of the bow
Jessica: thx alex i'll try that tmrw","Alex and Jessica are discussing their progress in the video game Dark Souls, with Alex offering tips to help Jessica overcome a difficult boss fight."
497e2d4d,"Emily: i don't think we should be together anymore
Ryan: what?? why not??
Emily: idk i just don't feel the same way
Ryan: ugh fine if that's how u feel","Emily and Ryan are having a conversation about their relationship, with Emily expressing her desire to break up and Ryan reacting negatively."
916b10be,"David: have u seen the new season of stranger things?
Sarah: yes i binged it over the weekend
David: lol me too what did u think of the ending?
Sarah: i'm still trying to process it all","David and Sarah are discussing the new season of Stranger Things, with both having binge-watched it and now trying to make sense of the ending."
b1db71e3,"Chris: hey guys when r we meeting for study group?
Tom: how about wed at 2 pm?
Chris: sounds good to me
Tom: cool see u then","Chris and Tom are coordinating a study group meeting, deciding on a time and date that works for both of them."
0dd1c7d8,"Ben: what do u want to eat for dinner?
Lily: idk what do u want?
Ben: i'm in the mood for something spicy
Lily: how about we get pizza?","Ben and Lily are trying to decide what to eat for dinner, with Ben suggesting something spicy and Lily proposing pizza as an option."
362211b8,"Kevin: do we need to get milk from the store?
Rachel: yes we're almost out
Kevin: ok i'll add it to the list
Rachel: don't forget to get eggs too","Kevin and Rachel are making a grocery list, ensuring they have enough milk and eggs at home."
b6165f0f,"James: hey sorry but i have to cancel our plans for tmrw
Olivia: aw ok what's wrong?
James: something unexpected came up
Olivia: it's ok maybe some other time","James and Olivia are discussing their plans for the next day, with James apologizing for having to cancel due to unforeseen circumstances."
4dc15aff,"Laura: when is the next yoga class?
Instructor: we have one at 5 pm today
Laura: perfect i'll see u then
Instructor: don't forget to bring a mat","Laura and her yoga instructor are discussing the schedule for the next yoga class, with Laura confirming her attendance and the instructor reminding her to bring a mat."
376450c9,"Daniel: running a bit behind sorry
Sofia: it's ok take ur time
Daniel: thanks i'll be there as soon as i can
Sofia: no rush we're not going anywhere","Daniel and Sofia are communicating about Daniel's tardiness, with Sofia being understanding and telling Daniel not to rush."
0fbb3204,"Samantha: OMG have u seen the new iPhone?
Emily: yeah i just got it
Samantha: hows the camera?
Emily: its lit
Samantha: lol nice
Emily: rn im trying to decide if i shouldve gotten the samsung instead",Samantha and Emily are discussing the new iPhone and comparing it to the Samsung.
25e9528b,"David: ugh im so sick rn
Jessica: whats wrong?
David: idk i just woke up and my throat is killing me
Jessica: maybe u should go to the doctor
David: idts ill just take some meds and hope for the best",David is feeling sick and Jessica is advising him to see a doctor.
6948142b,"Kevin: hey do u need anything from the store?
Sarah: yeah can u get some milk?
Kevin: ok whats the brand?
Sarah: doesnt matter just get whatever is cheapest
Kevin: k",Kevin is going grocery shopping and asking Sarah if she needs anything.
6e8118f9,"Rachel: hey i cant make it 2nite
Mike: whats wrong?
Rachel: somethings come up
Mike: ok thats cool maybe some other time
Rachel: yeah sorry again",Rachel is canceling plans with Mike for the night.
056fe6a7,"James: omg did u hear about john?
Laura: no whats going on?
James: apparently he got fired
Laura: what?
James: yeah i know its crazy",James and Laura are gossiping about their coworker John getting fired.
676a4225,"Amanda: i have a headache
Tom: maybe u should take some meds
Amanda: i already did
Tom: well maybe u should go to the doctor
Amanda: idts ill just wait it out",Amanda has a headache and Tom is suggesting she see a doctor.
7af492a0,"Chris: my computer is being so slow
Alex: maybe u should restart it
Chris: i already did
Alex: ok well maybe u have a virus
Chris: how do i fix that?",Chris is having tech support issues with his slow computer and Alex is trying to help.
85a13470,"Olivia: i need to get a gift for my sister
Ben: whats her style?
Olivia: um shes into fashion
Ben: ok well what about a scarf?
Olivia: thats a good idea",Olivia is trying to decide on a gift for her sister and Ben is suggesting a scarf.
4ad5fbc6,"Jackson: sorry im running late
Emily: how long?
Jackson: like 10 mins
Emily: ok thats fine
Jackson: traffic is a nightmare",Jackson is running late and apologizing to Emily.
36232aca,"Matthew: i cant get this code to work
Daniel: whats the error message?
Matthew: it says syntax error
Daniel: ok well maybe u should check your brackets
Matthew: ok ill try that",Matthew is having trouble with his code and Daniel is trying to help him debug it.
f90b210d,"Alex: hey have u started studying for exams??
Ben: yeah i'm on it rn
Alex: lol nice try u were playing games all day
Ben: shut up i got this
Alex: dont say i didnt warn u",A and B are discussing their preparation for upcoming school exams.
060600d5,"Maya: omg i lost my wallet!!!!
Mike: lol what did u do now??
Maya: idts its not funny!!
Mike: calm down we'll find it
Maya: ty",A lost her wallet and B is helping her to stay calm and find it.
e36c9a84,"Sam: ugh this weather is so annoying
Emily: ikr its soo hot
Sam: i wish it would rain already
Emily:Same here",A and B are complaining about the current weather.
7f272dd6,"David: hey whats the plan for the family reunion?
Sarah: idk my mom is handling it
David: ok cool whats the date again?
Sarah: its next sat",A and B are discussing the logistics of their upcoming family reunion.
e600ba54,"Kevin: do u want to go grocery shopping tmrw?
Rachel: yeah i need to get some stuff
Kevin: cool ill pick u up at 10
Rachel: sounds good",A and B are planning to go grocery shopping together.
1ec216f2,"Chris: hey have u got any tips for my job interview?
Olivia: yeah just be confident
Chris: easier said than done
Olivia: lol u got this",A is preparing for a job interview and B is offering advice and support.
6cac5f19,"Sofia: running a bit behind!!
Jackson: how long??
Sofia: like 10 mins
Jackson: ok hurry up",A is running late and B is waiting for her.
1e17acc5,"Ava: have u seen my dog??
Ethan: no havent seen him
Ava: im getting worried
Ethan: dont worry we'll find him",A lost her dog and B is trying to help her stay calm and find it.
0d9abaf4,"Liam: can u pls keep it down??
Noah: whats wrong?
Liam: some of us are trying to sleep
Noah: sorry",A is complaining about B being too noisy and disturbing his sleep.
badda49f,"Julian: i'm having trouble with this code
Gabriel: whats the error?
Julian: it just wont compile
Gabriel: let me take a look",A is having trouble with his code and B is offering to help him debug it.
05fde97a,"Sam: hey rn i have a job interview tmrw and im super nervous
Alex: lol whats wrong u got this
Sam: idk i just dont wanna mess up
Alex: just be urself and ull be fine","Sam is preparing for a job interview and is feeling nervous, while Alex is trying to reassure them."
26378403,"Mike: ugh my car wont start
Tom: whts wrong with it
Mike: idts maybe the battery
Tom: try jump starting it
Mike: k will try",Mike is having car trouble and Tom is trying to help him troubleshoot the issue.
9086e33d,"Emily: omg i cant assemble this furniture
David: lol what doesnt make sense
Emily: the instructions are so confusing
David: send me a pic and ill try to help",Emily is having trouble assembling furniture and David is trying to assist her.
1f978d25,"Ben: hey can i borrow 20 bucks
Chris: lol whats going on
Ben: i forgot my wallet at home
Chris: k but pay me back ASAP","Ben is asking Chris for a loan and Chris agrees, but reminds Ben to pay him back quickly."
55e19883,"Ryan: my wifi isnt working
Tech: whats ur router model
Ryan: umm lets see
Tech: k try restarting it",Ryan is having tech issues with his wifi and the tech support is trying to help him resolve the problem.
