id,dialogue,summary
6a128ada,"Emily: hey whats up? i was thinkin we shud throw a surprise party for sarahs bday
Samantha: omg yesss!! when were u thinkin?
Emily: how bout next sat?
Samantha: sounds good to me!! whos gonna invite her?
Emily: i was thinkin u cud?","A and B are planning a surprise birthday party for their friend Sarah, set to take place next Saturday."
a2e6884a,"David: hey i got a problem with my new phone its not chargn
CustomerSupport: sorry to hear that can u pls provide me with ur order num?
David: its #1234
CustomerSupport: ok thanks we'll send u a replacement ASAP","A customer is returning a faulty phone to the company, and the support team is helping him with the replacement process."
d0efa014,"Alex: hey can u do me a favor?
can u pick me up from the airport tmrw?
Ben: whats wrong with ur car?
Alex: its in the shop
Ben: sure thing ill be there","A is asking B for a favor, to pick him up from the airport the next day because his car is in the shop."
06df7bdf,"YogaStudio: hi our yoga class schedul has changed
Rachel: whats the new time?
YogaStudio: its now at 7am insted of 6am
Rachel: ok cool thx for lettin me know","A yoga studio is informing a student, Rachel, about a change in their yoga class schedule to 7am instead of 6am."
850bed8f,"Jackson: hey i need help assemblrng my new bookshelf
Ethan: lol what happend to u bein handy?
Jackson: idk man i just cant figure it out
Ethan: ok ok ill come over and help u",A is asking B for help with assembling a new bookshelf because he is having trouble figuring it out himself.
a8e13e47,"MrsJohnson: hey neighbor can u pls keep the noise down?
MrSmith: whats wrong?
MrsJohnson: i have an early meeting tmrw and i need to sleep
MrSmith: sorry didnt realize it was that loud","A neighbor, Mrs. Johnson, is complaining to Mr. Smith about the noise level coming from his residence, asking him to keep it down so she can sleep."
bcb0ae50,"Chris: omg have u seen the new season of stranger things?
Rebecca: yessss i binge watched it over the weekend
Chris: lol me too whats ur fav character?
Rebecca: eleven duh","A and B are discussing the new season of Stranger Things, with both having binge-watched it over the weekend and sharing their favorite characters."
6ecc2048,"Tom: wow did u see that game last nite?
Nick: yessss what a comeback!
Tom: i know right i was on the edge of my seat
Nick: me too lol my voice is still hoarse from cheering","A and B are reacting to a sports game from the previous night, both excited about the comeback that occurred."
e34c1592,"TravelAgent: hi how can i assist u with ur flight booking?
Sarah: hi i need to book a ticket to new york for tmrw
TravelAgent: ok which airline r u preferin?
Sarah: whatever is cheapest","A travel agent is helping a customer, Sarah, book a flight ticket to New York for the next day, with Sarah opting for the cheapest option available."
a8431542,"Mark: ugh this weather is so annoying
Laura: i know right its been rainin nonstop
Mark: i just wanna go to the beach
Laura: me too maybe itll clear up by the weekend","A and B are complaining about the current weather, with both expressing a desire to go to the beach and hoping it clears up by the weekend."
d47e6fe1,"Alex: hey, need help booking a flight to NY
Ben: yeah, when r u looking to go?
Alex: asap, got a meeting tmrw
Ben: ok, lets see...what time do u want to arrive?
Alex: ASAP, u know how it is
Ben: lol, ok, found a flight, 8am arrival, sound good?
Alex: yeah, thats perfect, book it
Ben: done, email sent with details","A and B book a flight to NY for a meeting the next day, arriving at 8am."
5e56c3a4,"Maya: omg, its emily's bday soon, we need to plan a surprise party
Ryan: yaaas, im so down
Maya: ok, so we need to get her friends, decorate the place, and get a cake
Ryan: sounds like a plan, when were thinking?
Maya: how about sat?
Ryan: perfect, ill start inviting ppl
Maya: k, ill get the decorations and cake","M and R plan a surprise party for Emily's birthday, to be held on Saturday."
206dd255,"Sarah: guys, my dog is lost, have you seen him?
John: no, whats he look like?
Sarah: hes a golden retriever, brown coat
John: ok, ill keep an eye out
Sarah: thx, im really worried
John: dont worry, we'll find him
Sarah: ok, ill put up posters around the neighborhood","S loses her golden retriever and asks J for help finding him, they plan to put up posters around the neighborhood."
ee5dbbe5,"Mike: who's up for a road trip this weekend?
Emily: i am, where were going?
Mike: how about the beach?
Emily: sounds perfect, whats the plan?
Mike: we can leave sat morning, come back sun evening
Emily: ok, ill pack my bags
Mike: cool, ill fill up the gas tank","M and E plan a road trip to the beach for the weekend, leaving Saturday morning and returning Sunday evening."
f1ad02f3,"Kevin: hey, study group meeting tmrw, dont forget
David: got it, what time?
Kevin: 2pm, at the library
David: ok, ill be there
Kevin: cool, we need to finish that project
David: yeah, ive been working on it, almost done",K reminds D about their study group meeting tomorrow at 2pm at the library to work on their project.
86996b92,"Tom: my wifi is not working, can u help me?
TechSupport: sure, whats the issue?
Tom: its just not connecting
TechSupport: ok, try restarting your router
Tom: didnt work
TechSupport: ok, ill remote in and take a look","T has wifi issues and reaches out to tech support for help, they try troubleshooting and remote access."
2e180d7b,"GamingGirl: omg, did you see the new update for fortnite?
GamerBoy: yeah, im loving it
GamingGirl: me too, the new skins are fire
GamerBoy: lol, i know, i just got the rarest one
GamingGirl: no way, how did you get it?
GamerBoy: i just got lucky, been playing all day","GG and GB discuss the new update for Fortnite, GB shows off his new rare skin."
b7f45e7f,"Sam: hey, we need to talk
Jessica: whats up?
Sam: i think we should break up
Jessica: why?
Sam: i just dont feel it anymore
Jessica: ok, if thats how you feel
Sam: im sorry, i know this hurts","S and J have a breakup conversation, S initiates it due to lost feelings."
4f981181,"Chris: hey, need help with this furniture assembly
Alex: whats the problem?
Chris: i just cant figure it out
Alex: ok, send me a pic of the instructions
Chris: ok, done
Alex: lol, you didnt even follow step 1","C asks A for help with furniture assembly, A identifies the issue and provides guidance."
518bfa34,"Rachel: ugh, this weather is so annoying
Mike: i know, its been raining all week
Rachel: i just want to go outside and enjoy the sun
Mike: me too, hopefully it clears up soon
Rachel: yeah, i hope so, im so over this rain","R and M complain about the rainy weather, hoping it clears up soon so they can enjoy the outdoors."
6d9d9bb5,"Samantha: hey idts if u can help me assemble this furniture rn
John: lol whats wrong with it
Samantha: instructions are so confusing
John: send me a pic
Samantha: okay
John: omg thats a mess
Samantha: i know lol
John: ill come overogle and help u",Samantha needs help assembling furniture and John agrees to assist her.
e4420adf,"Mike: just got to level 10 on dark souls
Emily: niceeeee
Mike: thx lol
Emily: hows the bonfire
Mike: lit it up 5 mins ago
Emily: nice ugh i wish i could play rn but im stuck on this exam
Mike: wyd didnt u study earlier
Emily: idk didnt feel like it lol
Mike: now u regret it
Emily: lol yeah",Mike is playing Dark Souls and Emily is struggling with an exam.
ca189faa,"James: hey my new phone is faulty
David: what happened to it
James: screen cracked out of nowhere
David: thats sucks u should return it
James: yeah im gonna go to the store now
David: do u have the receipt
James: yeah its in my email
David: ok good luck",James has a faulty phone and plans to return it to the store.
f3ec8b36,"Olivia: ugh i have so much homework due tmrw
Ava: i feel u
Olivia: 3 essays and 2 assignments
Ava: lol how do u even have time to breathe
Olivia: idk lol
Ava: maybe we can work on them together
Olivia: thats a great idea",Olivia and Ava have a lot of homework due and plan to work on it together.
7bc7372d,"William: woooooooooooo
Liam: lol what happened
William: we won the match
Liam: yessssssss
William: best feeling ever
Liam: ikr
William: our team is on fire this season
Liam: cant wait for the next match",William and Liam are excited about their team winning a match.
8b3a855a,"Ethan: do u need anything from the store
Lily: yeah can u get me some eggs
Ethan: ok Anything else
Lily: and some bread
Ethan: alright
Lily: thx love u
Ethan: np love u 2",Ethan offers to buy groceries for Lily.
9c377a2a,"Isabella: my dog is lost
Julian: oh no whats his name
Isabella: max
Julian: ill help u look for him
Isabella: thx so much
Julian: we ll check the neighborhood
Isabella: please find him
Julian: dont worry we will",Isabella's dog Max is lost and Julian offers to help find him.
91628333,"Benjamin: noooo my wallet is gone
Alexander: lol what did u do with it
Benjamin: idk last time i used it was at the store
Alexander: maybe u left it there
Benjamin: thats posible
Alexander: go back and check",Benjamin lost his wallet and Alexander suggests he go back to the store to look for it.
3380e855,"Sofia: whats the plan for 2nite
Jackson: idk what do u want to do
Sofia: ummmm anything
Jackson: lol ur so indecisive
Sofia: shut up
Jackson: okay okay how about the movies
Sofia: sounds good to me",Sofia and Jackson are planning a date night and decide to go to the movies.
3bd31693,"Gabriella: i need to return this shirt
Daniel: whats wrong with it
Gabriella: its too small
Daniel: didnt u check the size before u bought it
Gabriella: yeah i thought it would fit
Daniel: lol girl
Gabriella: shut up
Daniel: go to the store and they will exchange it",Gabriella wants to return a shirt that is too small.
2a53d3c3,"Samantha: hey whats up rn? need to go grocery shopping tmrw
Jessica: lol i was thinkin the same bc we r out of food
Samantha: ugh ok wyd u wanna go in the mrning or afternoon?",Samantha and Jessica are planning to go grocery shopping tomorrow.
4dc54d1c,"Michael: hey man i got a job interview tmrw
Tom: nice whats the company?
Michael: its a tech firm bc i need a new job ASAP
Tom: ok idts u will do great just be urself",Michael has a job interview tomorrow and Tom is wishing him luck.
cd178898,"Emily: omg i need to go grocery shopping rn
David: lol what happened to the groceries we bought last wk?
Emily: ugh they r all gone bc my sisters came over",Emily needs to go grocery shopping again because her sisters visited and finished the food.
c99bafe3,"Kevin: ugh this weather is so annoying
Chris: ikr its been raining all day
Kevin: lol i wish it was sunny so we could go to the beach",Kevin and Chris are complaining about the weather.
58cf534e,"Amanda: hey fam our reunion is next wknd
Karen: yeah i know i cant wait to c everyone
Amanda: ok so who's bringin what?
Karen: idts i can bring the salad",Amanda and Karen are discussing the family reunion logistics.
617d8898,"Ben: hey my dog is lost
Alex: oh no whats his name?
Ben: his name is max and hes a golden retriever
Alex: dont worry we will find him",Ben's dog Max is lost and Alex is trying to help him find it.
a2286099,"Lauren: hey do u wanna go to yoga class tmrw?
Mia: yeah i need to relax
Lauren: ok what time works best for u?
Mia: how about 10 am?",Lauren and Mia are planning to go to a yoga class tomorrow.
6c61484d,"Oliver: hey can i borrow some money?
Liam: how much do u need?
Oliver: i need 20 bucks bc i forgot my wallet
Liam: lol ok here u go",Oliver borrowed money from Liam because he forgot his wallet.
5c1a17fe,"Gabriel: hey do u wanna go to the gym tmrw?
Ethan: yeah i need to work out
Gabriel: ok what time works best for u?
Ethan: how about 7 am?",Gabriel and Ethan are planning to go to the gym tomorrow.
e4b0456f,"Hannah: hey have u seen a lost dog in the neighborhood?
Ryan: yeah i saw one yesterday
Hannah: oh really whats the dogs description?
Ryan: its a small brown dog with a white collar",Hannah is looking for a lost dog in the neighborhood and Ryan saw one matching the description.
dec3b213,"John: hey my car wont start rn
Emily: lol what's wrong with it
John: idk I think it's the battery
Emily: ugh that sucks, did u try jumpstarting it
John: yeah I did but it didn't work
Emily: maybe u should take it to the mechanic tmrw",John is having car trouble and Emily suggests he take it to the mechanic tomorrow.
66011041,"Sarah: hey guys, when were we gonna meet up for study group
Mike: how about tmrw at 2
Emily: that works for me
Sarah: cool, I'll bring the notes
Mike: thx, I'll bring the snacks",The group is coordinating their study group meeting for tomorrow at 2 PM.
22882b30,"Tom: I'm so stressed about this exam
Alex: same, I haven't studied at all
Tom: lol what r u gonna do
Alex: idk, maybe just wing it
Tom: ugh, don't say that, I'm already nervous enough",Tom and Alex are stressed about their upcoming exam and are discussing their study plans.
bb231c3f,"Ben: hey, can I ask u a favor
Sam: what's up
Ben: can u help me move this wknd
Sam: yeah, sure thing, what time
Ben: how about 10 am
Sam: sounds good","Ben asks Sam for a favor, which is to help him move this weekend."
d70f8f8f,"Kate: omg, have u heard about the new manager
Jack: no, what's the tea
Kate: apparently he's really strict
Jack: ugh, that's what we need, another person breathing down our necks","Kate and Jack are gossiping about their new manager, who is apparently very strict."
8be3e0cb,"David: my car is making a weird noise
Rachel: what kind of noise
David: like a grinding sound
Rachel: that doesn't sound good, u should take it to the mechanic ASAP",David's car is making a strange noise and Rachel advises him to take it to the mechanic as soon as possible.
1056c1f6,"Liam: I heard the CEO is leaving
Noah: what, that's crazy
Liam: yeah, apparently he's starting his own company
Noah: wow, that's a big move",Liam and Noah are discussing the rumor that their CEO is leaving the company to start his own business.
55e3cbb0,"Ava: hey, I need to return this product
Customer Service: what's wrong with it
Ava: it's just not working properly
Customer Service: ok, can u please provide the order number
Ava: yeah, it's #1234",Ava is trying to return a faulty product and is talking to customer service to initiate the return process.
8f0202a5,"Ethan: hey, I'm so sorry but I gotta cancel our plans
Mia: aw, what's wrong
Ethan: something came up and I won't be able to make it
Mia: ok, no worries, maybe some other time",Ethan has to cancel his plans with Mia due to unforeseen circumstances.
5cb09bb3,"Julia: hey guys, let's meet up at the library at 5
Chris: sounds good to me
Julia: cool, I'll bring my notes on chapter 3
Chris: thx, I'll bring the study guide",The group is coordinating their study group meeting at the library at 5 PM and discussing what materials to bring.
97be6d57,"Alex: hey my pc wont turn on rn
Samantha: lol what did u do to it?
Alex: idk i just woke up and it wasnt working
Samantha: u should try pressing the power button for a longer time
Alex: already tried that
Samantha: ok then try taking out the battery and putting it back in
Alex: k will try",Alex is having tech support issues with their PC and Samantha is trying to help them troubleshoot the problem.
4d813fba,"Emily: omg did u hear about john and sarah?
Michael: no whats going on?
Emily: they got into a fight in the office
Michael: lol thats crazy
Emily: i know right
Michael: wyd think happened?
Emily: idts maybe they just cant work together",Emily and Michael are engaged in workplace gossip about their coworkers John and Sarah.
dd9e5e79,"David: hi i want to return this phone its faulty
Customer Service: sorry to hear that can u please provide the order number?
David: its #1234
Customer Service: ok thank you we will send u a replacement
David: thanks so much
Customer Service: u welcome",David is returning a faulty phone to the customer service and they are helping him with the replacement process.
7c65b45e,"Kevin: have u seen the new season of stranger things?
Sarah: yeah i just finished it
Kevin: what did u think of it?
Sarah: it was ok i liked the first season better
Kevin: yeah me too
Sarah: the new characters were cool tho",Kevin and Sarah are discussing the new season of Stranger Things and sharing their thoughts on it.
4dbe0357,"Jessica: i just watched the office and i cant stop laughing
Tom: lol what season are u on?
Jessica: season 2
Tom: thats a great season
Jessica: i know right michael scott is the best
Tom: yeah he is hilarious",Jessica and Tom are discussing The Office and Jessica is currently watching season 2.
fb316d8a,"Ben: hey i need help assembling my new desk
Chris: whats the problem?
Ben: i dont know how to attach the legs
Chris: ok u need to use the alan key
Ben: where is it?
Chris: its in the packet with the screws",Ben is having trouble assembling his new desk and Chris is providing him with instructions on how to attach the legs.
225dc613,"Lisa: hey we need to finalize the plans for the family reunion
Tom: yeah i was thinking we could have it at my house
Lisa: thats a great idea
Tom: we could have a bbq and some games
Lisa: sounds like fun",Lisa and Tom are discussing the logistics of their upcoming family reunion and deciding on the details.
bc7505e3,"Amanda: have u seen the new marvel movie?
James: yeah i saw it last night
Amanda: what did u think of it?
James: it was amazing
Amanda: yeah i loved it too
James: the special effects were insane",Amanda and James are discussing the new Marvel movie and sharing their positive thoughts on it.
63778aa5,"Rachel: ugh i hate this weather
Mike: whats wrong with it?
Rachel: its so hot and humid
Mike: yeah i know its been really hot lately
Rachel: i just want it to rain already
Mike: me too",Rachel and Mike are complaining about the hot and humid weather and wishing for rain.
0b403854,"Heather: i just finished watching breaking bad
Matt: wow thats a great show
Heather: i know right
Matt: the ending was so intense
Heather: yeah i didnt see it coming
Matt: yeah it was a great twist",Heather and Matt are discussing the TV show Breaking Bad and sharing their thoughts on the intense ending.
ff81c8b1,"John: OMG did u see that game last nite??
Linda: yeah i was on the edge of my seat the whole time
John: lol me too!! i cant believe they won
Linda: me neither!! i thought for sure they were gonna lose
John: yessssss our team is on fire rn",John and Linda are excitedly discussing a sports game their team won the previous night.
2c9b3e01,"Emily: hey do u have any tips for a job interview?
Mike: yeah dont be nervous and be urself
Emily: ok cool thx
Mike: also make sure to research the company beforehand
Emily: k got it
Mike: and dont forget to send a thank you note afterwards",Emily is preparing for a job interview and Mike is giving her tips on how to be successful.
d8d5ef9d,"Sarah: hey can i ask a favor of u?
Tom: whats up?
Sarah: can u pick me up from the airport tmrw?
Tom: yeah no problem
Sarah: thx so much!!
Tom: np","Sarah asks Tom for a favor, which is to pick her up from the airport the next day, and Tom agrees."
5b7970f4,"David: ugh my car wont start
Jessica: what's wrong with it?
David: idk i think its the battery
Jessica: try jump starting it
David: k
Jessica: if that doesnt work u might need to get a new battery",David is having car trouble and Jessica is trying to help him figure out the problem and suggest a solution.
ddd6dfc2,"Michael: hey what do u wanna do tonite?
Hannah: idk what do u want to do?
Michael: we could go see a movie or get dinner
Hannah: thats sounds cool
Michael: or we could just stay in and watch netflix
Hannah: lol thats what we always do",Michael and Hannah are discussing plans for a date night and considering various options.
0bce8aff,"Chris: hey guys when r we meeting up to study?
Rachel: how about wednesday?
Chris: thats cool with me
Rachel: we can meet at the library at 2
Chris: k sounds good",Chris and Rachel are coordinating a study group meeting and discussing the details.
c642a7d4,"Laura: i dont know if i can do this anymore
Alex: do what?
Laura: us
Alex: what's wrong?
Laura: everything
Alex: we can work through this
Laura: idk",Laura and Alex are having relationship problems and discussing whether they can work through their issues.
0fb09aa5,"Kevin: did u see that crazy finish?
Samantha: yeah i was screaming at the tv
Kevin: lol me too!!
Samantha: i know right??
Kevin: our team is so intense rn",Kevin and Samantha are reacting to an exciting finish in a sports game and sharing their enthusiasm.
c8b37dcb,"Olivia: noooo i lost my keys
Jackson: where did u last have them?
Olivia: idk i think i left them at home
Jackson: did u check the couch cushions?
Olivia: yeah i already checked",Olivia has lost her keys and Jackson is trying to help her figure out where they might be.
ce35ea20,"Julian: what a game!!
Gabriella: i know right??
Julian: that last play was insane
Gabriella: yeah i was on the edge of my seat
Julian: me too!! our team is killing it this season",Julian and Gabriella are excitedly discussing a sports game and a memorable play that happened during it.
2338ec12,"Emily: hey can u help me out rn? i need someone to pick me up from the airport tmrw
Alex: whats the time of ur flight?
Emily: its at 5 pm
Alex: k i can do that
Emily: thanks so much!!",Emily asks Alex for a favor to pick her up from the airport and Alex agrees.
4661e57a,"Sam: hey guys when r we meeting for study group this week?
Jen: how about wed at 7?
Mike: thats cool with me
Sam: alright wed it is
Jen: dont forget to bring ur notes",The study group coordinates their meeting for Wednesday at 7 pm.
cb6a25e0,"Rachel: hi i want to return this phone bc its not working properly
Customer Service: whats the issue with it?
Rachel: it keeps freezing
Customer Service: ok can u pls bring it to the store and we'll replace it",Rachel returns a faulty phone to the store and gets a replacement.
baff90eb,"David: hi i wanted to talk about my salary
Manager: whats on ur mind?
David: i feel like im underpaid compared to the others
Manager: lets discuss this further and see what we can do",David negotiates his salary with his manager.
278fd531,"Kevin: hey guys lets plan a surprise party for sarahs bday
Sarahs Brother: thats a great idea!!
Kevin: we should do it on sat
Sarahs Brother: ok but we have to keep it a secret",Kevin and Sarah's brother plan a surprise party for her birthday.
5ff7fac9,"Lily: hey when is the next yoga class?
Yoga Instructor: we have one tmrw at 6 am
Lily: thats too early for me
Yoga Instructor: ok how about thurs at 7 pm?",Lily schedules a yoga class with the instructor for Thursday at 7 pm.
776fe29c,"Matt: hey guys we should throw a surprise party for johns bday
Emily: thats a great idea!!
Matt: we should do it on fri
Emily: ok but we have to invite all his friends",Matt and Emily plan a surprise party for John's birthday.
a567155c,"Chris: hey can u help me move this weekend?
Tom: what time were u thinking?
Chris: how about sat at 10 am?
Tom: k i can do that",Chris asks Tom for a favor to help him move on Saturday.
f95ecafb,"Amanda: omg did u hear about the new manager?
Samantha: no whats going on?
Amanda: apparently hes really strict
Samantha: ugh thats not what we need",Amanda and Samantha gossip about the new manager at work.
182bde31,"James: hey have u done the homework for math?
Ben: no not yet
James: me neither
Ben: we should study together tmrw",James and Ben discuss their school homework and plan to study together.
2a91ddbd,"Alex: hey guys wanna go on a road trip this weekend?
Samantha: where to?
Alex: idk somewhere near the beach
Samantha: sounds good to me
John: count me in
Alex: awesome ill start looking for a place
Samantha: dont forget to check the weather
John: lol good point","Alex, Samantha, and John are planning a weekend road trip to a beach town."
7d2b923a,"May: hey fam our reunion is coming up
June: yeah i know i still havent booked my flight
May: u should do it asap
June: will do tmrw
May: k cool dont forget to bring ur kids
June: lol they cant wait
May: awesome see u soon",May and June are discussing the upcoming family reunion and making travel arrangements.
1aecef94,"Gerald: just got back from the gym
Helen: how was it?
Gerald: good just did some cardio
Helen: nice i need to start going again
Gerald: yeah u should we can go together
Helen: sounds like a plan
Gerald: cool ill msg u tomorrow",Gerald and Helen are discussing their fitness routines and plan to work out together.
8c6c8a80,"Ryan: did u see the game last night?
Oliver: yeah what a match
Ryan: i know right?
Oliver: thats crazy how they won
Ryan: lol i lost my voice screaming
Oliver: same here my throat hurts",Ryan and Oliver are reacting to a thrilling sports match they watched the previous night.
0f1759f2,"Ethan: ugh my car broke down
Liam: whats wrong with it?
Ethan: idk it just wont start
Liam: thats annoying do u need a ride?
Ethan: yeah thanks man
Liam: no prob ill be right there","Ethan's car has broken down, and Liam is offering to give him a ride."
961a78dd,"Natalie: just got the new iphone
Sofia: oh nice how is it?
Natalie: its okay i dont see much difference from the old one
Sofia: really? i was thinking of getting it
Natalie: idk maybe wait for the next one
Sofia: lol good point",Natalie and Sofia are discussing the new iPhone and whether it's worth purchasing.
5113104f,"Julian: who's in for a road trip this weekend?
Ava: i am
Julian: awesome ill start looking for places
Ava: dont forget to check for accommodations
Julian: will do
Ava: and we need to decide on a budget",Julian and Ava are planning a weekend road trip and discussing the logistics.
e55c281d,"Jackson: hey i need to return this product its faulty
Customer Support: sorry to hear that what seems to be the issue?
Jackson: it just wont turn on
Customer Support: okay can u please provide me with the order number?
Jackson: yeah its #1234
Customer Support: thanks we'll send u a replacement",Jackson is returning a faulty product to the customer support team and arranging for a replacement.
f6083f86,"Emily: hey i just got a job offer
Matt: congrats what's the salary?
Emily: they're offering 50k
Matt: thats a good start
Emily: yeah but i was thinking of negotiating
Matt: go for it u never know","Emily has received a job offer and is discussing the salary with Matt, considering negotiating for a better offer."
3b5d4383,"Ben: ugh i have so much homework
Chris: same here i dont know how im gonna finish it all
Ben: lol me neither maybe we can study together
Chris: sounds good to me
Ben: cool ill come over tomorrow",Ben and Chris are discussing their school homework and plan to study together to get everything done.
fc9fa6c6,"Samantha: hey whats the difference between the new google pixel and the new iphone
Julian: idk lol i think the pixel has a better camera
Samantha: really?? i thought the iphone did
Julian: nope google Pixel all the way bc the camera is insane
Samantha: ok cool ill look into it","Samantha and Julian are comparing the new Google Pixel and iPhone, with Julian recommending the Pixel for its better camera."
ce8a3bf4,"Emily: omg have u seen the new samsung phone??
Michael: yeah i saw it rn its so cool
Emily: i know right?? the screen is huge
Michael: yeah and the battery life is supposed to be amazing
Emily: thats so nice bc my phone dies like instantly","Emily and Michael are discussing the new Samsung phone, admiring its large screen and long battery life."
0887d14d,"David: hey mom whats the plan for the family reunion
Mom: well we were thinking of having it at the park
David: thats a great idea!! what time were u thinking
Mom: how about 2 pm
David: sounds good to me ill bring the burgers","David and his mom are discussing the logistics of their upcoming family reunion, deciding on a time and location."
cc313c6e,"Jessica: hey whats up
Chris: nm u
Jessica: lol wanna go out tonight
Chris: yeah whats the plan
Jessica: idk wut do u want to do
Chris: we could go see a movie or get dinner
Jessica: thats a great idea","Jessica and Chris are planning a date night, considering options like seeing a movie or getting dinner."
fb09cba4,"Ava: i dont think we should be together anymore
Ethan: why not??
Ava: i just dont feel the same way
Ethan: thats not fair u cant just give up on us
Ava: i'm sorry ethan i really am","Ava and Ethan are having a breakup conversation, with Ava explaining that she no longer feels the same way about their relationship."
df400d42,"Ryan: ugh i'm trying to assemble this bookshelf but its so hard
Alex: lol what u need help
Ryan: yeah thats would be great
Alex: ok where r u
Ryan: i'm at my apartment
Alex: k i'll be right there","Ryan is struggling to assemble a bookshelf and asks Alex for help, who agrees to come over to assist."
a8eaac91,"Mia: my car wont start
Nick: thats weird did u try jump starting it
Mia: yeah i did
Nick: maybe its the battery then
Mia: yeah thats probably it","Mia's car won't start, and she discusses possible solutions with Nick, who suggests that the battery might be the issue."
d342a4f2,"Daniel: i'm having some issues with my laptop
Tech Support: whats going on
Daniel: it just wont turn on
Tech Support: ok try unplugging it and plugging it back in
Daniel: ok that worked","Daniel is having technical issues with his laptop and receives assistance from a tech support representative, who helps him resolve the problem."
6a1a5eda,"Sophia: hey i want to plan a surprise party for my bff
Olivia: thats so cool!! when were u thinking
Sophia: how about next weekend
Olivia: thats perfect i'll help u plan it",Sophia wants to plan a surprise party for her best friend and enlists Olivia's help to organize the event for next weekend.
968b7926,"Jackson: hey wanna go out tonight
Brianna: yeah what did u have in mind
Jackson: we could go to the beach and watch the sunset
Brianna: thats so romantic i love it","Jackson and Brianna918 Brianna are planning a date night, considering a romantic evening at the beach to watch the sunset."
5ff73963,"Samantha: ugh i hate this weather rn
Barbara: lol whys that
Samantha: bc its freezing and rainy
Barbara: yeah i kno i dont wanna go out either
Samantha: exactly me neither
Barbara: wyd tmrw
Samantha: idk u
Barbara: we should go to the mall or smthn","Samantha and Barbara are complaining about the weather, they don't want to go out because it's freezing and rainy."
ee3d097f,"John: hey whats up
Emily: nm u
John: so i was thinkin we could go out tmrw nite
Emily: thats sounds cool whats the plan
John: idk yet lol maybe dinner and a movie
Emily: thats sounds perfect
Johnipes:  or we could go to that new restaurant that just opened","John and Emily are discussing ideas for a date night, considering dinner and a movie or trying a new restaurant."
8af503fd,"Mike: hey man i gotta cancel our plans for 2day
Tom: aw ok whys that
Mike: bc somethin came up at work
Tom: thats cool maybe some other time
Mike: yeah def
Tom: np",Mike had to cancel plans with Tom due to work commitments.
271a2ef9,"David: just got the new call of duty
Alex: nice whens it come out
David: yesterday lol
Alex: i need to get it
David: its so sick
Alex: wyd
David: just playin it rn","David just got the new Call of Duty game and Alex is interested in getting it, David thinks it's really good."
51865aed,"Sarah: i need to get a gift for my sister
Ben: whens her bday
Sarah: its tmrw
Ben: oh nice maybe i can help u find somethin
Sarah: thatd be great thx
Ben: whats her style
Sarah: shes into fashion and music","Sarah needs to find a gift for her sister's birthday, Ben offers to help her find something suitable."
a63e9ed2,"Rachel: hey do u have a good recipe for chicken parmesan
Michael: yeah i do
Rachel: lol send it to me
Michael: ok so heres what u do
Rachel: awsome thx
Michael: np",Rachel asked Michael for a chicken parmesan recipe and Michael shared it with her.
85938bb1,"Chris: hey my neighbor is bein super loud again
Laura: ugh whys that
Chris: bc theyre havin a party or somethin
Laura: thats so annoying
Chris: i kno right
Laura: u should talk to them","Chris is complaining about their loud neighbor having a party, Laura suggests talking to them about it."
ae8233ce,"Kevin: hey my dog is missin
James: aw thats terrible whens he go missin
Kevin: this mornin
James: we should put up some posters
Kevin: yeah thats a great idea
James: ill help u","Kevin's dog is missing, James suggests putting up posters to help find it."
e76a8b9b,"Jessica: hey im runnin super late
Ryan: whys that
Jessica: bc traffic is a nightmare
Ryan: ugh thats awful
Jessica: i kno i shoulda left earlier
Ryan: yeah def","Jessica is running late due to bad traffic, Ryan sympathizes with her situation."
b0b51555,"Olivia: hey do u need anythin from the store
William: yeah actualli i need some milk
Olivia: ok ill get it
William: thx
Olivia: np",Olivia offers to pick up some milk for William while she's at the store.
9f5d0845,"Alex: rn im runnin super late, bc of traffic lol
May: wyd, u supposed to be here 20 mins ago
Alex: idk, its crazy out here, give me 10 more mins
May: k, hurry up tho",Alex is running late due to traffic and will arrive in 10 minutes.
e73e9376,"Jack: hey, we need to plan a surprise party for sarah
Emily: omg yes, shes been wanting one for ages
Jack: i was thinking we could do it tmrw
Emily: thats so soon, can we do it next weekend?
Jack: no way, its a surprise, she cant know","Jack and Emily are planning a surprise party for Sarah, which they want to do tomorrow."
9a127675,"Mike: ugh, i need to go grocery shopping rn
Sarah: what do u need to get?
Mike: idk, just the usual stuff, milk, eggs, bread
Sarah: dont forget to get some fruits and veggies
Mike: lol, mom",Mike needs to go grocery shopping and Sarah reminded him to get fruits and vegetables.
5c3da8cf,"Tom: just got back from the gym, feeling great
Alex: nice, what did u do?
Tom: just a normal workout, nothing too crazy
Alex: ugh, i need to start going again, been slacking
Tom: cmon, lets go together tmrw","Tom went to the gym and feels great, and he invited Alex to join him tomorrow."
0998cafa,"Ben: car wont start, think its the battery
Sam: try jump starting it
Ben: already did, didnt work
Sam: maybe its the alternator then, u should take it to a mechanic","Ben's car won't start and he suspects it's the battery, but Sam thinks it might be the alternator."
75a48ff3,"Lily: hey, wana go on a road trip this weekend?
Ryan: yeah, where did u have in mind?
Lily: idk, maybe the beach?
Ryan: sounds good to me, lets do it",Lily and Ryan are planning a road trip to the beach for the weekend.
